file	paragraph	line_start	line_end	char_count	score	snippet
014.监狱（1971-1976·36到41岁）.txt	18	35	35	317	3	警备总部就凭上面这三类罪名，判了我十年大狱。判决日是1972年3月10日，审判长是聂开国、审判官是张玉芳、王云涛。收到判决书后，我拒绝上诉，准备坐它十年。但是军事检察官韩延年说判得太轻了，他提出声请书，说李敖“犯罪情节并无轻微，亦无可悯恕之处，又无法定减轻之原因，乃竟分别酌减或处以最低度之刑，量刑似嫌过宽，爰依《军事审判法》第187条第1项申请复判”。复判开...
014.监狱（1971-1976·36到41岁）.txt	20	39	39	642	3	综看这一警备总部1975年度谏判字第49号判决书，发现所谓李敖叛乱的罪行，昭彰者仍不出上面所分的三类，但是在判决书行文之间，却动了手脚，略有增删。警备总部仍凭上面这三类罪名，判了我八年六个月大狱。判决日是1975年9月25日，审判长是王宗、审判官是徐文开、傅国光。这一复判，从十年降为八年半，显然已有很明显的政治转变，但转变中最令人惊异的，倒是我变成是唯一的“...
014.监狱（1971-1976·36到41岁）.txt	21	41	41	75	3	警备总部军法判决我的三类罪名，其实成立的关键只在我是不是参加了以彭明敏为首的叛乱活动、是不是做了“台湾本部”的委员而已，其他的罪名其实都是笑话。例如：
014.监狱（1971-1976·36到41岁）.txt	27	53	53	596	8	以上五点，都分别驳斥了警备总部给我的三类罪名，都是笑话，都不能成立。剩下来唯一成立的关键，就在我是不是参加了彭明敏为首的叛乱活动、是不是“台湾本部”的委员了。这一罪名如被推翻，其他的依法都无所附丽、都不成其罪名。但是，耐人寻味的是，在复判中，这一参与“台湾本部”的重大案件，居然暗中消逝了，最后，反而用了无所附丽的一些浮词，罗织定罪，这是完全站不住的！这一判决...
014.监狱（1971-1976·36到41岁）.txt	28	55	55	500	4	正因为我看透这一真相，所以，在警备总部军法审判的时候，我是以耶稣姿态出现的，我说了“耶稣受刑时，他也没说话”后，就对军法官不屑置一辞，也不请律师代我置一辞。我愿意坐牢，其他不必废话。判决书中说李敖“犯罪事证已甚明确，虽被告于本庭缄默，依《刑事诉讼法》第205条之规定，得不待其陈述，径行判决”，所以有这样的文字，就肇因于此。最可笑的是在审判时，魏廷朝看我一言不...
014.监狱（1971-1976·36到41岁）.txt	29	57	57	442	6	判决书上一共被告八人，事实上我只认识谢聪敏和魏廷朝，所以变成八个人，有来龙去脉。在我被捕前五个月，台南美国新闻处发生了爆炸案（1970年10月12日）；在我被捕前一个月（1971年2月5日），台北美国商业银行也发生了爆炸案。当时我在报上看到了消息，还以看好戏的心情看热闹的，做梦也没想到会扯到我头上。直到3月19日被捕后，保安处处长吴彰炯少将叫副处长张耀华上校...
014.监狱（1971-1976·36到41岁）.txt	30	59	59	304	4	到了1972年2月29日，第一次秘密审判开庭时候，我才第一次见到他们。那天我坐在法庭的最左面，坐下以后，发现同排最右面有一位戴黑边眼镜的壮汉，一直侧过身来看我，对我微笑，他就是刘辰旦。按军法处看守所的规矩，凡是同案，都要隔离监禁。我们同案八个人，就分别在楼上楼下大房、小房、小黑房中拆散开来，我跟刘辰旦正巧自始至终分在楼下一房到十四房的同一走道（李政一也住过九...
014.监狱（1971-1976·36到41岁）.txt	31	61	61	1453	12	我从二房迁到十一房以后，刘辰旦迁到六房，跟“成大共党案”吴锦江同房。六房在十一房的斜对面，从高窗中可以打照面，我因为有块破门板，用书物垫起，搭成桌子，所以一上了桌子，头就可伸到高窗上；而刘辰旦那边，因为身怀绝技，从门框上垫脚，纵身一窜，也可攀住高窗。只要向下俯视，走道上没有班长，就可以用暗号联络对方，上高窗讲话。刘辰旦呼叫我的暗号是吹口哨电影《坦克大决战》一...
014.监狱（1971-1976·36到41岁）.txt	32	63	63	585	7	在判决定谳后，所余刑期只有一年多了。1975年12月22日清早，我突然被通知收拾行李，要移送“仁爱教育实验所”（仁爱庄），就这样的，我从景美移到土城，开始被国民党“仁爱”了。为了优待也为了隔离，我被放到“仁爱教育实验所”中的花园洋房里，开了专班。专班“同学”四人，即李敖、谢聪敏、魏廷朝、李政一，从外请来所谓学者名流给我“上课”，他们是陶涤亚、毛树清、项乃光、...
014.监狱（1971-1976·36到41岁）.txt	33	65	65	458	4	就这样的，我的牢狱生活就接近了尾声。国民党放我以前，依法要有人作保才能出狱，我拒绝，我说我朋友全跑了，没有保，只剩下一个“朋友”，就是你们“仁爱教育实验所”的教导长汪梦湘上校，此公笔名东方望，给《文星》写过稿。汪梦湘跑来，说他有职在身，不便保我，我说你老婆没有职务啊，就由你老婆保吧，他还是不敢。后来所方人员偷偷同我母亲商量，提议改由我母亲保我，我得知后大怒，...
014.监狱（1971-1976·36到41岁）.txt	38	75	75	222	8	三、保安处看守所所长罗永黎上尉留小平头、两眼炯炯，令人生畏，可是跟我熟了，发现他人满好。有一次，他感慨地说：“我是神仙、老虎、狗。”我问他为什么？他说：“我一看到老婆，就是神仙；我一看到囚犯，就是老虎；我一看到长官，就是狗。”我听了哈哈大笑。他补充说：他真觉得他干了这么多年，其实只是国民党的一条狗！但他毕竟是假狗，看到真狗会害怕。国民党抓雷震那一天，他被派去...
014.监狱（1971-1976·36到41岁）.txt	39	77	77	303	4	四、我住军法看守所第二房，正对面是第十房，关的是调查局“匪谍”处长范子文。此公英国留学，相貌堂堂，气焰很大，被调查局局长——不懂ABC的沈之岳整，诬以“匪谍”之名，关了起来，不但把他关起来，连他的太太满素玉也关起来，太太就住楼上。范子文被关，自认不得活命，他的姐姐来看他，他双手抓住铁栏，大叫道：“我给国民党做走狗做了这么多年，就是这种下场啊！”经大家劝说，他...
014.监狱（1971-1976·36到41岁）.txt	40	79	79	436	4	五、我成为台独分子，谢聪敏是一个施展连环套的角色。他和魏廷朝先把我咬进牢里，使官方上当；然后在声势已壮之后、在海内外皆知李敖加入台独活动之后，再设法替李敖翻案，用李敖在文化界的声名，反衬出国民党在如何以冤狱迫害自由作家。这样一来，李敖可被黄鱼两吃，而国民党的害贤之名却又加倍。谢聪敏在牢中替李敖翻案，不是容易的事，因为管制森严。但是一次阴错阳差，使他有了机会。...
014.监狱（1971-1976·36到41岁）.txt	41	81	81	163	6	六、信登在《纽约时报》后，官方追查，谢聪敏瞒过由小林带信的真相，反咬了一个班长陈留恨，说信是这班长带出的。陈留恨因此被捕，被拷打不已，直到最后查出不是班长而是小林，才真相大白。由于陈留恨对待囚犯极坏，谢聪敏这一乱咬，却也咬得人心大快。谢聪敏被罚带脚镣好几个月，最后取下脚镣时，班长们对他恭贺，他笑嘻嘻地说：“小意思、小意思。”
014.监狱（1971-1976·36到41岁）.txt	42	83	83	176	6	七、在军法看守所放封之际，碰到一个小叛乱犯。他是一名高中生，因想组党，被抓入笼。他大惑不解，向我说：“李先生，公民书中告诉我们，《宪法》第十四条‘人民有集会及结社之自由’，我以为那是真的，就想组党，结果就给抓进来了。”我听了，哈哈大笑。后来，他好像随遇而安，也甘于做叛乱犯了，有一天竟自谓：“我是天生革命家。”可是这位小革命家很怕鬼，夜里总是蒙头大睡。
014.监狱（1971-1976·36到41岁）.txt	45	89	89	235	7	十、“成大共产党”领袖是蔡俊军，是一位率真勇敢的年轻人，后来与我成为好友，出狱后还打电话并来我家感谢我对他的照顾。有一次我送他一套睡衣，他那时被判死刑，穿着睡衣，带着脚镣对我说：“枪毙的时候，我就穿它去。”又指着胸前说：“子弹就从这儿打出来。”态度从容之至。后来死里逃生，改判无期，十五年后出狱。我的同案李政一曾和蔡俊军同房，他告诉我：“同房难友任何人的食品，...
014.监狱（1971-1976·36到41岁）.txt	47	93	93	235	3	十二、在黑牢中的人，无不恨调查局与警备总部，因为这两个衙门专门刑求以造冤狱。有一次，一个土头土脑的台湾人，被送到军法处看守所来，他余怒未消，把棉被卷成一团，坐在地上，一边捶棉被，一边大喊：“调查局，利嘎西郎（你家死人）！调查局，利嘎西郎！”旧派心理学家喜言“本能”者，凡遇无法解决的主题，辄以“本能”含糊带过，人戏以“毯子学说”（blanket theory）...
014.监狱（1971-1976·36到41岁）.txt	48	95	95	329	4	十三、关在押房里的寂寞难挨，是一般人犯最吃不消的，他们要打发日子。打发日子最好的方法就是出来做工。做工虽然苦，但是大家抢着干。有一次，押房里缺个理发的，班长问谁会理发，一个老台湾人叫叶迫，说他会，于是由他为大家理发。押房理发的规矩是，被理发的囚犯，每人准备卫生纸二张，自己折好，用手托着，理发的为你刮胡子时，一边刮，一边要把刮下的抹在卫生纸上，以节省他的时间，...
014.监狱（1971-1976·36到41岁）.txt	49	97	97	202	4	十四、我有一段时间与人合住第十一房。有山东米商黄中国被判死刑，他是粗人，因赌博被人陷害成“匪谍”，以致冤死。还没执行前，胡炎汉劝他信耶稣，带他一起祷告。祷告完了，我在旁边大笑。胡炎汉问我笑什么？我偷偷开玩笑说：“黄中国枕头底下藏着佛经呢！他所有的宝全押，是上天堂的投机分子。只恐怕上不了所有的天堂，反倒下了所有的地狱！”黄中国的冤狱，我曾全力代他写状子，他感谢...
014.监狱（1971-1976·36到41岁）.txt	50	99	99	318	5	十五、黄中国被枪毙之日，清早5点，第十一房的房门突然间被打开，黄中国正睡在门边，他一声哀呼，坐起来，向牢房另一角冲过去。可是，七八个禁子牢头冲进来，反铐他的两手、抓住他的头发、用布条缠住他的嘴巴，再用熟练的技巧，把他架出房门。当时睡在我右边的胡炎汉惊慌坐起，十指张开、两臂前举，大叫起来，一个班长讨厌他跟着叫，顺手拉了他一把，高叫：“还有你！”吓得胡炎汉缩成一...
014.监狱（1971-1976·36到41岁）.txt	51	101	101	90	4	十六、胡炎汉是荣工处的简任官，在“中正大学匪谍案”中被诬入狱。入狱前在澳洲观光，碰到居浩然。居浩然托他到台湾探监向李敖问好，结果没想到自己也给关进来，正巧与李敖同房，向李敖问好了。
014.监狱（1971-1976·36到41岁）.txt	52	103	103	257	6	十七、在十一房还见过一个19岁的小偷，长得奇黑，我用台湾话给他起外号叫“欧卡曾”（白话是“黑屁股”、文言是“黑臀”，古人真有人叫“黑臀”）。“欧卡曾”，浙江奉化人，眷区出身，因我对他不错，他说很感谢我，他出狱后，一定找个脱衣舞女，用摩托车载来，在我窗下大跳一次，在警卫赶到前，再用不熄火的摩托车载运逃走。他说：“龙头啊！不要太用功了！那时候该休息一下，看看脱衣...
014.监狱（1971-1976·36到41岁）.txt	53	105	105	367	3	十八、牢里的冬天很冷，我把我爸爸在东北穿的一件皮袍子带进来，聊以御寒。这件皮袍，被贼眼溜溜的“欧卡曾”看中了，他用手摸着上面的毛，一边摸着一边喃喃自语：“毛真好！毛真好！毛真好！”“欧卡曾”连说“毛真好”后第二天，他就被叫出去了。监狱官调查他有政治问题。因为若没政治问题，怎么会说“毛真好”呢？那时毛泽东还在世，说“毛真好”是什么意思呢？“欧卡曾”费了九牛二虎...
014.监狱（1971-1976·36到41岁）.txt	54	107	107	304	5	十九、我在军法处，年复一年不准看报，所得消息，但凭新进牢的人口耳相传，最新世界大事所得不多，最新流行歌曲倒听了不少，因为大家无聊，以唱歌自遣者比比皆是。有一次一群小流氓们个个会唱刘家昌的《往事只能回味》，歌词是：“时光一逝永不回，往事只能回味，忆童年时竹马青梅，两小无猜，日夜相随，春风又吹红了花蕊，你也已经添了新岁，你就要变心，像时光难倒回，我只有在梦里相依...
014.监狱（1971-1976·36到41岁）.txt	55	109	109	285	4	二十、最后一年，谢聪敏、魏廷朝和李政一，四人同居一房被“洗脑”，我宣布大家来生再见，拒绝讲话，但偷偷只和最够朋友的李政一来往。那时洗澡时总要一贯作业，脱下衣服，同时洗了。有次看到魏廷朝洗澡，把准备换穿的衣服，糊里糊涂重洗了一遍；把刚脱下来的衣服，又穿了回去。他那时又胖又黑，光着大屁股，吃力地洗衣服，使我想起狗熊进玉米园的故事。（狗熊进玉米园，折一根玉米夹在腋...
015.隐居（1976-1979·41到44岁）.txt	2	3	3	59	3	在最后一次军法审判的时候，我虽一言不发，但却留了一张书面的意见，可以显示我采取“缄默权”的根源，全文如下：审判长先生：
015.隐居（1976-1979·41到44岁）.txt	5	9	9	86	3	第二点：关于判决的部分——过去我不上诉，以后也不上诉。虽然我是无辜的，虽然我没有罪，我仍愿引用印度独立的伟大领袖甘地在法庭上的两句话：“我不愿浪费法庭的时间，我承认有罪。”
015.隐居（1976-1979·41到44岁）.txt	6	11	11	116	4	第三点：关于我的态度部分——我现在声明，我自被捕后，因被刑求而来的一切我写和我签字的东西，全部无效。也许我信心不够，无法抵抗现代科学方法的刑求，但我知道五百四十四年以前，最有信心的圣女贞德在被捕以后，也犯过跟我同样的无可奈何的错误。
015.隐居（1976-1979·41到44岁）.txt	7	13	13	166	4	第四点：关于所谓爆炸案部分——虽然跟我无关，但我愿为李政一、刘辰旦、吴忠信、郭荣文、詹重雄五个小朋友做他们“人品的证人”，这就是说，我相信他们不是做这种事的人，他们的诬服，是被刑求的结果。我请求审判长先生给他们做无罪的判决（附带声明一声，在进这军法处大门以前，我跟他们并不认识，所以我的请求，可以说是客观的，值得审判长先生参考的）。
015.隐居（1976-1979·41到44岁）.txt	12	23	23	89	3	只要我在这岛上，不论我在牢里也好，在牢外也罢；不论我是“名不副实”的“大作家”也好，或是“名实相副”的“大坐牢家”也罢，我都不会有自由的感觉。因此关于我个人这部分，我不请求减轻。
015.隐居（1976-1979·41到44岁）.txt	14	27	27	145	4	从这一书面陈述中，可以看出我四年多坐牢下来，心灵上所显示的平静与苍茫，这一平静与苍茫，使我对刑期多少或出不出狱并不沾滞，但对我放眼的方向，却别有洞天。1975年9月22日判决确定后，我写了一封秘密的信给吴俊才老师，吴俊才在台大教我“近代印度史”，那时是国民党文工会主任，是当权派，我信中说：
015.隐居（1976-1979·41到44岁）.txt	19	37	37	267	4	我在谢、魏被捕后三周被捕，他们把我说成“五分之一”（谢说“五委员”之一，魏说“两个半”之半），说我同意加入组织，我完全莫名其妙。这时候正是火车站出现“欢迎李敖参加我们的行列”等传单的时候……当然构成了办案联合小组（各单位组成）对我的合理怀疑，由于我多年做“反派小生”的纪录太坏，使我无法取信于人……大概十几天后，我感到不遥为配合这“五分之一”的说法，恐怕不得了...
015.隐居（1976-1979·41到44岁）.txt	20	39	39	140	3	半年以后，调查局的刘科长来看我说：“好消息告诉你，查清楚了，我们知道冤枉你了。”后来我听说台独分子终于承认对我诬攀。一年后开庭，台独分子当庭承认对我诬攀，“被迫咬李敖”云云。其实这时候，台独分子的宣传目的已达，他们终于号召成功他们有了一个金字招牌的外省同志，并且让贵党背害贤之名。
015.隐居（1976-1979·41到44岁）.txt	24	47	47	124	3	我被目为敌人。我的书被禁了，杂志被停刊了，店面被封门了，牛肉面都卖不成了……我沦为荒货小贩，靠老面子推销古书和旧货（即《纽约时报》说我的在卖旧电器）。当李翰祥太太看我满身大汗同小工一起抬冰箱朝她厨房搬，问我：“一代大作家为何沦落至此？”我只有苦笑。
015.隐居（1976-1979·41到44岁）.txt	29	57	57	214	4	自1949年到台湾，我在穷苦中长大，从写蜡板到送报，到饿着早饭省钱买书，逐渐建立我的一点尚不寻常的“成绩”，我做过钱穆写信称许的中学生，老师赏识的大学生，胡适限时信送钱赎当的研究生。我最后在极短的时间里纯用文字的力量平步青云，所向披靡，使想用笔杆压伏我的人为之失色，转而以笔杆以外的方法染我身上的颜色。“才如江海命如丝”，我从大作家降为大坐牢家，一切都似前定。...
015.隐居（1976-1979·41到44岁）.txt	30	59	59	204	4	我自动申请斗室独居，终年做宗教式的闭关隐遁。细读老师的新作《甘地与现代印度》。在灵修方面，得益尤多。日远的哲人星期一静默，我已多年每天都是星期一。静默使我独与天地精神往来，上达广漠之野，无何有之乡。初判十年，我不上诉，我认为，我该在“伤心之地”坐牢，我愿用长年坐牢，偿付我做的和我没做的。我认为一切都已太迟。这次更审，在法庭上我一片缄默！我只向法官引了一句老师...
015.隐居（1976-1979·41到44岁）.txt	33	65	65	578	7	在以低姿态建言，提议出狱后放我出国后，我并告诉吴俊才老师，在我这政治案本案以外，还有一件“明明是政治案本案引出的案中案”，在司法法庭，以所谓诈欺罪判我半年，“我不能坐这种被诬的不名誉的牢，我请求老师代我政治解决。”全文最神来之笔是我向吴俊才老师提出奇想，我说我出国后，可以协助彭明敏问题的解决，“我认为他回来非不可能。”这当然是我的一个饵，诱他们放我出国，我再...
015.隐居（1976-1979·41到44岁）.txt	34	67	67	418	8	我是1976年11月19日服刑五年八个月期满，无保出狱的。出狱后第十一天（12月1日），就有了生平第一个正式职业。那天国关中心主任蔡维屏约我见面，说目前研究大楼的研究室已满，把我安排到总务大楼，用总务主任办公厅对面的房间做研究室，我心知他们要“隔离”我，我笑而受之。国关中心图书馆“匪情资料”甚多，我去借书，我一到，安全室江主任就到，并向女职员们调查我所借何书...
015.隐居（1976-1979·41到44岁）.txt	38	75	75	377	5	只是蔡维屏做不了主，坚不准辞。后来吴俊才老师自萨尔瓦多返台，亲到我家，同意我辞职，但邀我去《中央日报》任主笔，再准备接任总主笔，我笑着说：“我不会给国民党做打手的，谢谢老师啦！”1978年8月20日，我终于收到蔡维屏签发的“国际关系研究中心工作人员离职证明书”，“离职原因”栏填的是“辞职”，“离职日期”栏填的是“六十七年3月1日”，但证明书签发日期却是“六十...
015.隐居（1976-1979·41到44岁）.txt	39	77	77	121	3	国关中心职务告一段落后，有人打趣，问我怎么你在国民党眼中，只是个相当副教授级的副研究员？我笑着说，已经很大啦，毛泽东在国民党眼中，不过一图书馆管理员耳；周恩来在国民党眼中，不过一副部长耳。国民党不“狗眼看人低”而把敌人看得这么高，已经很大啦！
015.隐居（1976-1979·41到44岁）.txt	40	79	79	1020	11	我要离开国关中心，基本上是一心想过我狱中那种平静与苍茫的生活，息交绝游，谢绝人事。我的经济基础是我坐牢前留下的两户房子，但坐牢时，都被我弟弟趁火打劫，伙同溺爱他的母亲，私下予以抵押，抵押了又不缴利息，以致鱼烂河决，难以收拾。最后吴俊才老师请保安处出面，保安处转由林家祺（他是非常练达的干才，最有化敌为友的本领，后来我隐居时，一连五个半月不下楼，还是他有办法把我...
015.隐居（1976-1979·41到44岁）.txt	47	93	93	129	3	二、会一开始，负责人就提到刚才10点钟收到李股东的限时挂号信，对通知开会日期异议，于是一位“王律师”出现了。他说据经济部的命令，发信日要算一天。李放说李股东根据的是法律，依法命令抵触法律者无效。但公司负责人坚持要开会，李放说此事只好等复李股东信后，依法解决。
015.隐居（1976-1979·41到44岁）.txt	64	127	127	345	5	辜振甫收到信后，自知势态严重。他挽小姨子华严出面，前来谈判。于是，华严带了她的许多新作，到我家来，十多年不见，相见甚欢。华严是风华绝代的女人，我非常喜欢她。首先谈到严侨的去世，华严和我都不胜伤感。然后“政经分离”，谈起辜振甫。华严说：“辜先生自感对李先生很抱歉，我姐姐辜太太本来也想一起来拜访李先生，我说我跟李敖最熟，还是我自己来好了。这次纠纷，的确公司方面不...
015.隐居（1976-1979·41到44岁）.txt	65	129	129	166	4	后来华严再来我家，完成了退股手续。我在11月19日，请来了已经十多年不见的严师母，当面送了10万元即期支票给她。我告诉严师母：“这个钱你可以拿，这就是三十年前对你闭门不见那人的钱，今天我总算给你出这口恶气。”严师母哭了，她收下了钱、收下了温情与旧情，也收下了人间绝无仅有的李敖式的正义。后来她特别亲手做了西点请我，表达她对我的感谢。
015.隐居（1976-1979·41到44岁）.txt	66	131	131	423	5	从严师母的口中，和严方、严正的口中，我得知了严侨死前的一些情况。严侨死前六年，他已经遁入皈依宗教的境界，他绝口不谈人间的许多事。他皈依的是密宗，家里佛像、法器一大堆，整天耽迷在这里。他的师父是一位屈老师，叫屈映光。我听了一笑。严师母们问我笑什么，我说你们不知道屈映光是谁，我可知道他是谁。他是民国初年的大军阀啊、是放下屠刀的大军阀啊！他们听了，顿时一惊。屈映光...
015.隐居（1976-1979·41到44岁）.txt	68	135	135	237	3	真实的佛教，颇有高明之处……不过中国的佛徒，十有八九皆十分庸暗，因“广大”之名而引了许多邪神野鬼，此最为可惜。金刚经云：佛无有定法可说，无定法者无偶像之成见也。又曰：“无所住而生其心”，无所住，则不为一切法所拘囚，自然日进不已矣。然而无成见、无所住，非无头无脑、无主意之谓，佛之头脑在何处？在智慧，故曰金刚般若波罗密，言智慧如金刚，能摧坏一切愚暗烦恼，令人到彼...
015.隐居（1976-1979·41到44岁）.txt	78	155	155	133	3	但是，五十五年过去了，在严侨的灵堂上，赫然有他太太叔祖林柏寿的横挽——“怆怀宅相”！可怜的严侨，他以不止光大吾门而生，竟以怆怀宅相而死。《北齐书-李浑传》记邢晏赞扬李绘，说：“若彼云雾，如见珠玉。宅相之奇，良在此甥。”严侨、严侨，他被资本家这样一挽，真要死不瞑目了！
015.隐居（1976-1979·41到44岁）.txt	80	159	159	266	3	我总觉得严氏一门，正是中国现代史上最好的家传资料。第一代严复，身逢帝制不绝，志在引进新潮，赍志以没了；第二代严琥，身逢新旧交替，志在富国强兵，家破人亡了；第三代严侨，身逢国共斗争，志在建国大业，自己报废了；第四代严正，身逢国民党在台湾通吃，志在经济挂帅，埋头做白领阶级了。严氏家传的横剖，岂不正是中国现代史的缩影？严侨生不逢时、死不逢地，音容醉貌，长在我心，他...
015.隐居（1976-1979·41到44岁）.txt	83	165	165	127	3	我刚出狱那年，还买不起62坪的敦化南路金兰大厦，我看中旁边新盖的37坪的金记环球大厦，跑去签约，认识了李明瑾，她那时大学刚毕业，明亮可爱、身材又好，令我心动，可惜当时有很好的男朋友。四年半后，在忠孝东路碰到她，相约在一家西餐厅“叙旧”，我第二天写信给她：
015.隐居（1976-1979·41到44岁）.txt	85	169	169	120	3	后来李明瑾主持电视节目，从俗以去，我一直为她可惜。金记环球大厦因为在车位上处理失当，我去信抗议，他们央求我的旧识黎昌意出面解决，最后以20万买了我收藏的一点字画，双方解约了事。后来建筑界在车位上特别明订权利归属，市井盛传此乃“李敖条款”云。
015.隐居（1976-1979·41到44岁）.txt	86	171	171	169	4	由于对小蕾的美好回忆，使我对铭传女生特有好感。出狱后我在铭传附近看她们下课，忽然一个女学生迎面而来，可爱、亮丽、清秀中有一股冷艳，令人一见动情并且一生难忘。她叫贺台英，我每月送一本我写的书给她，可是她一直拒绝我。直到我与胡茵梦离婚后，她才同我在圆山饭店有一次烛光约会，我们又在酒吧间谈天。那是她和我第一次相聚也是最后一次。后来她也出国了。
015.隐居（1976-1979·41到44岁）.txt	89	177	177	319	4	20日机场见你含泪而去，在归途中，我想的却是《北非谍影》（Casablanca）……《北非谍影》毕竟是电影，所以最后出现了奇迹。至于台北，是一个没有奇迹的地方，所以so far so“bad”——我仍跟“德国人”在一起。“德国人”当天下午就到市面查扣“千秋”三十八，这期显然拆穿了“德国人”建党九十年的谎话，而被他们痛恨。这几天他们整天庆祝建党九十年，报纸、电...
015.隐居（1976-1979·41到44岁）.txt	93	185	185	135	4	我完全不知道我能这样做多少、做多久，但我随时准备被暗杀、被下狱，丝毫不以为异，“视死如归，临凶若吉”（虽然凶多吉少，但是临凶若吉，吉也不少），此心之光明、达观、从容，可谓“汉唐以来所未有”。唯一“若有憾焉”的倒是自己的努力，最后“没世而名不称焉”，我9月6日对罗小如说：
015.隐居（1976-1979·41到44岁）.txt	95	189	189	154	3	古代的受难者，他们虽然“流泪撒种”，但是可以“欢呼收割”；现代的受难者，最大的痛苦是撒种固须流泪，收割也须流泪，因为你所得的往往是镜花水月。虽然如此，志士仁人却绝不怀忧丧志，仍旧以朝行道夕可死的精神，走一步算一步、打一局算一局。十七年前，我翻译劳伦斯（D. H. Lawrence）的文字，我真的喜欢这一段；
015.隐居（1976-1979·41到44岁）.txt	97	193	193	101	3	在国民党的“废墟”中，我年复一年，不断地要盖“小建筑”、寄“小希望”，造次必于是、颠沛必于是、坐牢必于是、出狱必于是，我已学会收割时绝不流泪，因为我未尝不知道镜花水月总成空，但空又何妨，我们是男子汉啊！
015.隐居（1976-1979·41到44岁）.txt	98	195	195	317	3	虽然这里与我的关系，到头来不过如此，但我在万里长空、且做（希腊）左巴舞的时候，总也想到人间毕竟该有“行者”与“死者”的布局，羊角哀与左伯桃、公孙杵臼与程婴……以至《北非谍影》中的乱世男女，无一不是“古仁人之心”所该留意的。“古仁人之心”的特色是“不以物喜，不以己悲”，但并不忘了带给别人“物喜”、成全别人的安全和快乐。我小时候看隋唐故事，看到隋唐好汉一身力托城...
015.隐居（1976-1979·41到44岁）.txt	100	199	199	461	7	从我出狱到隐居，已近两年半了，“蛰龙三冬卧，老鹤万里心”。“三冬”将尽，“万里”方来，在这成熟的复出时刻，一个最有眼光的出版家三顾大楼找到了我，他就是远景出版社的沈登恩。沈登恩判断：李敖基本上是一位伟大的文人，虽然历经“告别文坛”、坐牢、隐居等过程，但总有一天会回来，当这一天到来的时候，远景一定要占住先机。因此他一再向我试探，一顾两顾我都不顾，直到他三顾前来...
015.隐居（1976-1979·41到44岁）.txt	112	223	223	90	4	罗丹为萧伯纳塑像，结果塑像本身比萧伯纳还动人；李敖写《胡适评传》《胡适研究》，也正如此。胡适对李敖说：“你简直比我胡适之还了解胡适之！”李敖了解胡适，并把胡适分色，泼墨出一代风云。
015.隐居（1976-1979·41到44岁）.txt	116	231	231	298	5	沈登恩不但是一流的出版家，并且是一流的李敖推销家。他在出书前夜，找到《中国时报》副刊版的主编高信疆，秘密透露他为李敖出书，明日上市。高信疆的大哥信郑是我老友，这小弟弟对我慕名久矣，他见地过人、反应极快，立刻请沈登恩延后一天发书，俾便他有机会说动“余老板”（余纪忠）。最后，在“余老板”的默许下，在出书之日，也就是上报之时，《中国时报》不但副刊版大幅刊出我的《快...
016.复出（1979-1981·44到46岁）.txt	6	11	11	207	5	报载李敖出书的消息，第二天，各大书局、报摊已经找不到《独白下的传统》的踪迹，书局老板都以惊讶又带点兴奋的口吻说：“一天之内就卖了三十多本，现在已经再版中。”一个星期后，我终于购得再版的“独书”，封底最后一行写着：“远景过去没有李敖，李敖过去没有远景，现在，都有了。”这一行字看得人百感交集，有伤感，有希望，也有怀疑；伤感为作者的过去，希望是看到作者的未来，怀疑...
016.复出（1979-1981·44到46岁）.txt	9	17	17	306	3	胡茵梦被警告，她不但不予理会，反倒传出她想结识李敖的消息，可是那时我不轻易见人，她一直没有机会。直到9月15日，萧孟能约我到花园新城他家作客，我到了不久，门外车声忽至，原来胡茵梦和她星妈高速光临。后来得知：是萧孟能暗中通知胡茵梦“李敖来了”，于是机不可失，遂有此一相会。后来台湾与海外报章风传李敖、胡茵梦由相识而相恋、由相恋而同居、由同居而结婚，花边新闻此起彼...
016.复出（1979-1981·44到46岁）.txt	12	23	23	69	3	胡茵梦并不这样想，她说：“我和李敖相处久了，知道他有很多面，一般人看到的是顽童的李敖、坏蛋的李敖，而没有看到李敖深沉的一面、体贴的一面。”
016.复出（1979-1981·44到46岁）.txt	13	25	25	143	4	李敖自负的老毛病经过十几年了还没有改掉，他说：“胡茵梦已经够美了，她不像一般的女人要去美容，她要用文化美容，而李敖是文化最好的代表，胡茵梦便只好爱李敖了。”他又说：“我和胡茵梦谈恋爱为写文章的人争一口气，以前，明星们都和老板、小开们谈恋爱，李敖至少证明了写文章的也可以和女明星谈恋爱。”
016.复出（1979-1981·44到46岁）.txt	14	27	27	98	4	……李敖说到一个读者写信给他说：“那个读者写信来说，他们很喜欢读我的文章和佩服我的才气；他们也喜欢胡茵梦和她演的电影；可是他不喜欢我们在一起，使他有失落感和挫折感，这大概可以代表一般读者的看法。”
016.复出（1979-1981·44到46岁）.txt	17	33	33	54	3	做头发做了半天，胡茵梦回来，李敖说他要去打电话，溜走了，到门口时回头说：“我刚刚说了你不少坏话，换你说了。”
