file	paragraph	score	markers	text
016.谁忠谁奸.txt	49	7	结果|最后|说	新旧之事，关于此点较前尤剧，所谓甚嚣尘上也。反对之领袖为劳乃宣，被选为资政院议员，康因兼职宪政编查馆科员，政府遣派出席，被咨询，无夫奸之应否科罪，在个人意见，无所可否，唯负修订责任，不能不有所主张。资政院本借法律学堂作议场与法律馆比邻，以政府员资格，时邀至法律股辩论，几于舌敝唇焦，幸汪荣宝任本股股长，且为编查、法律二馆同僚，勉强提出大会，届时逐条讨议，已逾办公时，至奸非罪章，先由政府员汪有龄（本馆总纂）剀切陈述本章之应趋向大同之宗旨，最后投票表决，以赞成者投蓝票，反对者投白票，议员多为文襄（按即张之洞）所招致，因之旧派说而操纵，结果白票居多数，政府员复有声明，议场哄散，秩序大乱！……
016.谁忠谁奸.txt	52	7	问|炸|刺	自下立宪上谕后不久，派徐世昌（时已内调）、伍廷芳、载泽、端方、戴鸿慈等五大臣，赴各国考察宪政。在北京出发时，在车站遇徐锡麟掷炸弹之事，五大臣都未受伤。徐锡麟本人因身怀炸弹，扮作随伺之人，于戒备森严之中，硬挤上车，警察见他形迹可疑，向前盘问，徐于心意忙乱之中， 撞在火车门上，怀中炸弹，被压力爆炸，以致腹破身亡，面目糊涂，辨不出是何人。后经警厅调查各处会馆旅馆，在安徽会馆住有徐锡麟，仅来三日，是日清早出门，从未回来，检查信件，才确定徐锡麟为车站行刺五大臣之人。后只由端戴两氏出国考察。
017.《全盘西化的理由》前记.txt	19	7	答|说|死	曾文正除了设立机器厂，还设立兵工学校。而对于留学生的遣派，均所赞成。他的儿子纪泽，也学习外国语言文字。然留学生之遣派，及兵工学校的设立，均不外为采用机器文化的预备。国藩死后，继国藩而在当时负重望的要算李鸿章，李氏对于各种洋务提倡较多，自他所谓洋务也不外是求所以强兵之术。他在答郭嵩焘书里说：“……鄙人职在主兵，亦不得不考求兵法……兵乃立国之要端。”然欲强兵，则兵器不能不讲求，所以留学生之派送，亦不外求此。
017.《全盘西化的理由》前记.txt	64	7	后来|说|入狱	但是一班教士最初于西洋文化的输入，而贡献于中国的，与其说是宗教方面，不如说是科学方面。而这时的科学最重要的，却是天文算术。据说利玛窦在韶州时已与其弟子译述《几何原本》。后来在北京，得了中国人士之赞助，于算术上的翻译，更因之而增。至于天文上历法的推算的精确，且为政府所采用。我们试看杨光先之恢复古历的错误，不但自己因而入狱，则满廷群臣也觉得西法之当采，以及光先的错误。
007.被拆穿的纸龙.txt	13	6	结果|说	英国特使马嘎尔尼当然不能接受这种不平等的待遇，不论清朝官吏如何“婉词告知”，他也硬不买账，结果害得皇帝“心实为不惬”竟还说他“妄自骄矜”，并且还要气量狭小的取消“优礼” 了 ：
008.此非彼辈所能知也！.txt	6	6	最后|死	如今，国民党萨孟武诸公也老的老了、死的死了，他们在整天盼望买到美国新式飞机的老死大梦中，继续做着“中学为体，西学为用”的伴奏。唉！“中学为体”“中学为体”，他们的“中学”，最后只成为他们一具具的尸体而已！真正建设中国的真谛，此非彼辈所能知也！
012.《武昌革命真史》书后.txt	10	6	刺|革命	作者曹亚伯是湖北阳新县人，早岁曾参加湖北省内的革命团体“科学补习所”及“日知会”，献身革命多所尽力。光绪三十一年（1905）曾在东京参与同盟会之成立，后一度赴英留学，时仍力谋革命事业。民国元年归国曾入黎元洪幕，1913年参与讨袁，失败后东走日本参加中华革命党于东京。后以所受刺激过多，厌闻政事，售去自办之“亚林臭药水厂”，购田数十亩于昆山，经农自给。民国二十六年日军进占前不久，病殁于其所自营之农舍——“平居”，时该年10月间事也。
012.《武昌革命真史》书后.txt	11	6	曰|革命	曹亚伯是一个落了伍的老革命党，晚年弃耶信佛，迂态可掬，观其“自叙”之文曰：“噫，予愧不学，少未闻释老孔墨诸胜义。及其长也，痛我政治不良，艳羡欧风，举西来一切政教艺术，莫不推崇而乐从之，未免蔑视旧有礼教，而于家国之革命，不无过勇之愆，盖道之真以治身，其绪余以治国家，其土直以治天下，外重者内拙，意不诚，心不正，不足以言修齐治平也。自民国成立以来，吾同胞痛苦日增，乃至上无礼，下无学，贼民朋兴，谓非革命者不能自苦以利天下之咎乎？呜呼，予亦一罪魁也。予幸从故友张纯一先生之规劝，虔诵佛经，已六年于兹，今始知基督教为天魔外道，而儒道墨诸家所言之治道允宜潜心宣究，尤宜以佛教为归，则利他以自利，庶几有利而无弊矣。予今为此言，所以忏悔三十年来一切昏动之罪，亦以仰慰陈公星台在天之灵，更望后之言革命者，先自革其我见之非始也。”从这段迂论满篇的文字里，我们就不难看到曹亚伯是一个“不复当年豪气”的青年急进者了。
015.砸掉那铜像！.txt	13	6	说|革命	“爱国学社”是1902年（光绪二十八年）11月16日（阴历十月十七日）组织的，“明年正月起，在张园演说”是1903年（光绪二十九年）2月15日（阴历正月十八日）和3月15日（阴历二月十七日），这时候，在别人搞革命早已如火如荼的时候，吴稚晖自承“便不是一个革命党”，只是“在张园演说，演高兴了，才开始称说革命”。可见“革命”对他说来，是瞠乎人后的，并且，纵使瞠乎人后，只要真的去“革命”，倒也无妨。实际上，天知道这位所谓“革命元勋”当时革的是什么命！
015.砸掉那铜像！.txt	51	6	杀|革命	在《政类丛书》查知的满清湖广总督端方档案里，我们可以看到《革命军》一书，在清朝大员眼中，是“此书逆乱，从古所无”的。这本书当时发生的影响力是普遍的、深远的。例如吴樾读了它要“三读不置”（吴樾：《〈暗杀时代〉自序》），胡适读了它要“等舍监查夜过去之后，偷偷起来点着蜡烛，轮流抄了一本”（胡适：《四十自述》）。……这类情形，可举者不少。冯自由在《革命逸史》第一册（1943年2月重庆商务印书馆版）《〈革命军〉作者邹容》一文里，对这部名著有平允的批语：
015.砸掉那铜像！.txt	60	6	说|革命	“《苏报》案”的扼要经过如下：当时除了邹容《革命军》的言论外，章太炎在《驳康有为书》里有“载湉（光绪皇帝的名字）小丑，未辨菽麦”的言论；章行严在《读〈革命军〉》里有“今日革命者必不能不经之一途”的言论。满清政府吃不消了，就密电这个地区的封疆大吏说：
015.砸掉那铜像！.txt	103	6	最后|说	六、俞明震最后索性把联络暗号告诉他，一个化名“吴谨”，一个化名“俞燕”，说“我们可以常通信”，这显然是委以线民的责任了。
015.砸掉那铜像！.txt	124	6	死|革命	《苏报》案虽则是上海一个报社的案子，虽则是死难的仅有邹容一人，影响之大，等于一次轰轰烈烈的武装起义。清廷的威严，被这件案子戳破。革命的思想，从此代替了维新、保皇、立宪，而成为主流。过去，很多人以为革命只是国父一个人或极少数附和他的人，一种超时代，甚至是不切实际的“高调”，并且还有些人以为革命只是国父以及“目不识丁”的若干会党或土匪的“作乱”。连吴敬恒本人，都曾经怀疑国父“是否像趴蜡庙里的大王爷爷”。自从《苏报》案发生，一般老百姓，尤其是知识分子，读了邹容、章炳麟的文章，对革命党的了解大为进步。他们心中开始在想像邹容、章炳麟这样的人也主张革命，作了革命党，可见革命是对的了。”(22)
016.谁忠谁奸.txt	3	6	后来|说	中国正史中，从宋朝欧阳修主编的《新唐书》开始，有所谓“奸臣”传，后来的正史，像《宋史》《辽史》《元史》《明史》，纷纷援例，于是忠奸之分，在历史上和观念上，也就愈发显明。正史以外，中国的小说戏剧，对忠奸的判决影响极大。尤其在戏剧里，为了帮助观众有“忠奸立判”的效果，“红脸”和“粉白脸”，也就应运而生。忠肝义胆的自然是勾红脸，如关公；权奸误国的自然是勾粉白脸，如曹操，这种“二分法”的利落，实在给了观众不少方便，于施展爱憎之间，少掉了不少麻烦。
002.惨刑与迫害.txt	5	5	死	利玛窦在进北京贡方物的时候，本就提到“天地图及度数，深测其秘”的话，他提到西方的天文学及历法方面“制器观象，考验日晷，并与中国古法吻合”。但在这种委曲附会的建议下，中国的皇帝并未“不弃疏微”，令利玛窦“得尽其‘愚’”，所以真正西方天文学和历法的输入，还是利玛窦死后的事。
002.惨刑与迫害.txt	49	5	说	徐光启的奏疏里最重要的意思，是他指出西方这些外来货是“与儒家相合”的，只不过是与佛家道家不合而已，所以他建议来一个大辩论，由“儒学之臣”来评判孰是孰非，换句话说：西方的“陪臣”不怕挑战！
003.西化史的一章.txt	46	5	曰	雍乾二朝，西教士既以画为帝所宠，廷臣及民间自多仿效。《红楼梦》第四十一回记刘姥姥所见怡红院门首之大幅西洋女僮画，为读者所熟知，兹从略。冷枚与陈枚各以绘耕织图见称，亦参用西法（中村久四郎著《耕织图》所见宋代之风俗与西洋画之影响，《史学杂志》第二十三编第十一号第17页至39页）。民间则张恕、曹重、崔鏏之作，亦富西洋色彩。冯金伯《国朝画识》据《娄县志》曰：“陈枚画初学宋人，折衷唐解元寅，参以西洋法，能于寸纸尺缣图群山万壑，以显微镜照之，峰峦、林木、屋宇、桥梁、往来人物，色色俱备，其用笔之妙，与巨幅同。”枚以雍正四年供奉内廷，略晚于焦秉贞，其西法或为钦天监西士所传，非如意馆诸教士也。然 西教士既时受帝王之限制，不得不参用中法，违其所好，卒不能发展其固有之长；国人亦以其“虽工亦匠，不入画品”（邹一桂《小山画谱》卷下西洋画条）；终为“好古者所不取”（张庚《画征录》卷中焦秉贞等人传）；下民则更有谓“西洋人挖人眼目……取人眼光，以备画画烧玻璃瓶等用”（《性理真诠》，四卷续），此乾隆间语也。自此而降，西洋画乃渐为人所唾弃，直到逊清末叶，始有人复起而倡导也。
015.砸掉那铜像！.txt	64	5	死	这下子把洋鬼子给吓坏了，洋鬼子没想到“礼仪之邦”的法律竟这样野蛮。照满清政府的法律，要“凌迟处死”，就是一刀一刀剐死，幸亏统治者过生日，优待，改为“永远监禁”，就是无期徒刑，这样重的刑，洋鬼子是看不过去的，所以，洋鬼子只肯抓人，要办人、要审人、要关人，都行，可是都得由他们代办，拒绝引渡。
016.谁忠谁奸.txt	9	5	冤	岳珂这段话里暗示了一件事实：伸屈荣辱等事，有昔日今日后日的变化，这些变化，往往使“晦而未彰”的真相、“抑而未扬”的冤屈，有所澄清。所以，论断伸屈荣辱等事，似乎应该加上一项新条件，就是“时间的因素”。
016.谁忠谁奸.txt	72	5	说	以上随手抽样举例，可使我们对《一生之回忆》这部书的取材和写法，先有一些不同角度的印象。曹汝霖在书中说错的，当然不止上面这些，书中笔误、失实、传闻以及倒果为因、次序混乱的地方，还有很多，实在没有一一细举和一一订正的必要。例如他写美军强奸北大女学生沈崇一事（第380页），可以说行行都错，错得教你简直没法挑、没法改。我们遇到这些赘文，只好放它过去。很显然的，我们研究这本书的目的，乃在于从这本难得的第一手史料里，觅取近代史实的一些真相，我们要细心推敲这个“九十老人”所提供给我们的许多“孤证”和“旁证”，然后去求得定案。《一生之回忆》这部书，牵扯的范围太广了，内容又对错杂糅、轻重不分，我们必须很技巧的读它、很用方法的研究它，才能有用。
005.中国式谈判.txt	2	4		13世纪，蒙古的世纪。蒙族向南发展，灭亡了中国华北的满（女真）族金朝和华南的汉族宋朝。又向西发展，越过了中央亚细亚、俄罗斯，直到波兰。当时的“黄祸”不但白种人遭殃，黄种人也一样。蒙古的“黄祸”，在中国色泽鲜明，但是为时短暂，经过了十个皇帝，就被汉族赶走，延续不到一百年，在俄罗斯的“黄祸”，颜色较淡，却拖到16世纪才清洗干净。
009.《末代皇帝研究》前言.txt	5	4	最后|革命	《清史稿·宣统皇帝本纪》中记溥仪在辛亥革命后和平交出政权，“遂开千古未有之奇”。其实那时溥仪年仅六岁，开千古未有之奇的，还在后头。后头的五十六年中的千变万化，才真正是千古未有之奇，并且还是奇中奇呢！奇到最后，以前半生反革命之人，竟归骨于“北京八宝山革命公墓”，人间的变动无常、波谲云诡，还有比溥仪更“末”的吗？
013.乱世陈家泪.txt	4	4	后来|革命	陈家父女的老爸叫陈范，字梦坡，江苏武进（原籍湖南衡山）人，出身官宦之家。他三十岁时（1889）中了清朝举人，后来做了江西铅山县县太爷。他在任内，大力整顿“打油火”（状棍与官府勾结诬陷良民）、“靠十字”（不法之徒借教民身份横行乡里）、“打联手”（科场中内外通气作弊）等弊俗，为民除害，很得民心。但是贪官污吏土豪劣绅们却恨他入骨，群起而攻，反陷害他，因此丢官，去了上海。三十九岁时（1898）买下了《苏报》，“思以清议救天下”。当时他的立场是主张君主立宪、维新变法的，后来报社受到革命党们的渗入，钱宝仁（允生）又冒充孙中山来骗他，他也就与人为善，走向革命了。
015.砸掉那铜像！.txt	92	4		就这样的，在同志被捕后，自己“逍遥自在的在街上跑”的“吴谨”先生吴稚晖，终于应了“俞燕”先生俞明震“你要到外国留学吗？”的“暗示”了！
007.被拆穿的纸龙.txt	31	3	谈判	四十七年以后，英国竟用一万五千名军队，放弃了一切平等谈判的方法，与这个“老大帝国”直接诉诸武力，并且打败了这个“老大帝国”。它的敢于如此“猖狂”，其中一个主要远源，自然得力于马嘎尔尼的报告。
014.黄门鼓吹.txt	24	3	革命	这篇文章中提到的“将军之家书”，是辛亥革命那年写的，当时黄一欧参加浙江联军作战。信上写“拾月初一日”，就是1911年11月21日，盖的图章上有“灭此朝食”四个字，可见连图章也是革命的。据黄一欧回忆：
015.砸掉那铜像！.txt	7	3	铜像	铜像的台座高二丈六尺，用花岗石砌成，周围是一大片大理石，台座正西刻有监察院长于右任题的“吴敬恒先生像”，后面刻有“国史馆”馆长罗家伦写的蒋“总统”褒扬令。
015.砸掉那铜像！.txt	9	3	铜像	这里所谓“大家对这位中国近代的伟大哲人都感到无限的敬佩”，我真不知“敬佩”些什么！如果“大家”对吴稚晖的历史略有所知，我想纵有“敬佩”，也将胃口倒尽了。铜像立在那里，眼看二十年了，二十年下来，多少折戟沉沙更累积了、更埋没了，就让我们从这座刻意矗立的“伟大”里，探索一点历史的真相吧。
002.惨刑与迫害.txt	66	2		顺治皇帝临朝亲政时还不到十三岁。他称呼汤若望做“玛法”（Ma-fa），意思是“长老”和“师傅”。魏特《汤若望传》里有一段描写这个新皇帝跟汤若望之间的友谊：
003.西化史的一章.txt	16	2		这些“真奇巧”“巧绝”“奇哉”的惊叹，正反映了当时中国人对西方文明的一种态度，并且对自己的文明古国，也未尝不有点老大自惭的感觉，所谓“奇哉创物智，乃出自蛮貊”也。
004.祖法和历法.txt	7	2		这种“严邪正之禁”，“抑邪崇正，昭然定于一尊”的理由，是何等冠冕堂皇！“其为万世治安计，至深远也！”这是何等重要！
004.祖法和历法.txt	14	2		这些“妄干天道”“玩侮中国”“毁尧舜相传之仪器”等论据，就是旧历维护者们的脆弱理由。当他们在事实上，再也抬不出优势的历法来抵抗的时候，他们便抬出祖宗，实行祖宗战。杨光先在和西洋人斗历法失败后，公然主张：“宁可使中国无好历法，不可使中国有西洋人！”斗法斗到这种程度，斗的是气，不是法了。以这种心态反对西化，又怎么不一败涂“天”呢？
006.一页与老毛子的外交史.txt	54	2		中国方面订了《尼布楚条约》，既然是重在“划界”，所以自然就想出个“划界”的具体法子。中国的法子还是古代“勒石记功”的翻版，遂在1690年1月（清圣祖康熙二十八年十二月）自行“遣官立碑于界” ！
006.一页与老毛子的外交史.txt	56	2		康熙二十八年十二月，索额图等关于尼布楚立约的奏报到了北京以后，康熙帝遂命议政王、贝勒、大臣集议东北边疆善后的办法。他们提议应于额尔必齐河诸地立碑以垂永久，“勒满汉字及鄂罗斯、拉丁、蒙古字于上”，并于墨尔根及瑷珲设官兵驻防。这两件事都实行了。可惜界碑是中国单独立的，不是会同俄国立的。碑文不是条约全文，是条约的撮要。据俄国传教士Hyacinth的实地调查，在额尔必齐河畔的碑上，匠人竟把“兴安岭以北属俄国”误刊为“以南属俄国”。俄人以为是个好预兆，并且有几个界碑实非立在边界上。1844年，俄国国立科学会（Academy of Sciences）派了一位科学家米登道甫（Middendorf）到远东来调查。他发现中国所立的界碑，最北的不是在外兴安的山峰，是在急流河（Gilu）与精奇里河合流之处；最东北的不是在外兴安与乌特河之间，是在乌特河及土格尔（Tugur）之间，中国自动的放弃了二万三千平方英里的土地！
006.一页与老毛子的外交史.txt	69	2		《尼布楚条约》带给俄国通商的热望。彼得大帝派了使臣伊德司（Ides又叫雅布兰，日耳曼人）做大使，在1693年（康熙三十二年）到了北京。当时他们的国书不合中国“天朝”的格式，没把中国看成“上国”，也不行跪拜礼节；“天朝”方面，体念他们地僻遥远，不明中夏制度，乃破格通融，还是由皇帝召见了，并允许入京通商。
006.一页与老毛子的外交史.txt	89	2		这是俄国人“侵略三宝”的完满达成。它的三宝是：武力加东正教会加通商。清朝政府不但不知道“庙宇”“喇嘛”“留学生”的可怕，反倒加以津贴补助，真是匪夷所思！
006.一页与老毛子的外交史.txt	115	2		因为俄国使臣“人颇恭谨”并且“情词诚恳”，所以松筠开始开列细节，俄使“唯命是从”：
009.《末代皇帝研究》前言.txt	4	2		“末”是中国传统的戏剧角色名目，一般演中年以上男子。元曲中本以“末”与“旦”为当场正角，到了传奇至昆曲，又以“生”“旦”对立为正角，但以“末”开场。所以从字面上看，“末”像收尾，但其作用，又是开场。末代皇帝溥仪这个人，是中国帝王之“末”，但又何尝不是中国平民之“末”？此人的象征意义，真是古之所无、今之绝有。他从帝王转为囚犯，再从囚犯转为平民的过程，最富传奇性。研究这一个人，无异研究了最好的取样，他是人类浮沉对比最强烈的缩影。
012.《武昌革命真史》书后.txt	9	2		据我统计，此书约四十六万五千字，除“自叙”六页外，“前编”共分十五章，三百九十四页，“正编”共分七十八节，七百九十页，末附“附录”六页，“补遗”四页，书中插图共七十四面（前编三十五面，正编三十九面），尤为珍贵。
015.砸掉那铜像！.txt	20	2		“宗仰”就是“黄宗仰”，就是“乌目山僧”，吴稚晖欲透过乌目山僧向上海犹太富翁哈同和他夫人罗迦陵女士搞钱，所以不讲原则，把中国教育会移给了和尚！（1937年蔡元培写《记宗仰上人轶事》，对这和尚有很公道的评论。）
015.砸掉那铜像！.txt	62	2		虽然满清政府大喊拿人，可是不得洋鬼子同意，对租界地区拿不进去。于是满清政府跟洋鬼子打商量，洋鬼子也买几分账，但一看满清政府的严刑峻法，却不能赞同。原来满清政府“宽大”得没有“出版法”，只有“造妖书妖言”“大逆不道”等的罪名，要用这些法律办人，就如意算盘如下：
017.《全盘西化的理由》前记.txt	3	2		《中国文化的出路》由商务印书馆出版，除“绪言”外，共分七章，即“文化的根本观念”（第一、二章）、“折中办法的派别”（第三章）、“复古办法的观察”（第四章）、“全盘西化的理由”（第五章）、“近代文化的主力”（第六章）、“南北文化的真谛”（第七章）。
